number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.003683241252302026,0.031055900621118012,0.9561643835616438,0.0,100
0.0,0.009316770186335404,0.9315068493150686,0.0,45
0.0055248618784530384,0.031055900621118012,0.019178082191780823,0.5,115
0.001841620626151013,0.0031055900621118036,0.06575342465753425,1.0,69
0.0,0.30434782608695654,0.33972602739726027,0.0,41
0.0055248618784530384,0.0,0.6657534246575343,0.5,100
0.011049723756906077,0.02484472049689441,0.8246575342465754,0.0,38
0.05524861878453039,0.02484472049689441,0.9123287671232877,0.0,198
0.009208103130755065,0.031055900621118012,0.8328767123287671,0.0,300
0.18784530386740333,0.02173913043478261,0.2876712328767123,0.0,40
0.009208103130755065,0.0031055900621118036,0.4136986301369863,0.0,50
0.0,0.006211180124223604,0.40821917808219177,0.0,65
0.01289134438305709,1.0,0.3424657534246575,0.5,282
0.0,0.0,0.6054794520547945,0.0,43
0.0,1.0,0.8712328767123287,0.5,160
0.0,0.006211180124223604,0.10136986301369863,1.0,75
0.001841620626151013,1.0,0.9232876712328767,0.5,217
0.0,0.0031055900621118036,0.9616438356164384,0.0,500
0.0055248618784530384,0.0,0.0958904109589041,0.0,49
0.1675874769797422,0.006211180124223604,0.9013698630136986,0.0,68
0.0,0.009316770186335404,0.6493150684931507,0.0,60
0.001841620626151013,0.0031055900621118036,0.9753424657534246,0.0,100
0.0,0.30434782608695654,0.6684931506849315,0.0,24
0.0,0.36024844720496896,0.9972602739726028,0.5,249
0.08287292817679558,0.0,0.0,1.0,60
0.016574585635359115,0.0,0.23013698630136986,0.0,75
0.0,0.08695652173913043,0.904109589041096,0.5,333
0.0,0.015527950310559004,0.9342465753424658,0.5,499
0.1270718232044199,0.02173913043478261,0.6356164383561644,0.0,110
0.0,0.7049689440993788,0.6575342465753424,0.5,271
0.34806629834254144,0.0,0.6931506849315069,0.0,92
0.0,0.7049689440993788,0.8465753424657534,0.5,305
0.003683241252302026,0.08695652173913043,1.0,0.0,119
0.003683241252302026,0.28260869565217395,0.5424657534246575,0.5,117
0.003683241252302026,0.0,0.043835616438356165,0.0,79
0.027624309392265196,0.0,0.010958904109589041,0.0,50
0.014732965009208104,0.018633540372670804,1.0,0.0,179
0.0,0.006211180124223604,0.9863013698630138,0.0,89
0.19337016574585636,0.0,0.5205479452054794,0.5,180
0.0,0.015527950310559004,0.2356164383561644,0.0,55
0.0,0.18633540372670807,0.9863013698630138,0.5,550
0.003683241252302026,0.015527950310559004,0.34794520547945207,0.0,70
0.001841620626151013,0.0031055900621118036,0.7315068493150685,0.5,140
0.23204419889502764,0.0,0.7863013698630137,0.5,168
0.0,0.0,1.0,0.0,89
0.016574585635359115,0.012422360248447204,1.0,1.0,85
0.0,0.18633540372670807,0.9972602739726028,0.5,360
0.003683241252302026,0.0,0.0,0.0,40
0.040515653775322284,0.0,0.32602739726027397,0.0,65
0.0,0.015527950310559004,0.24383561643835616,0.5,250
0.02394106813996317,0.0031055900621118036,0.9095890410958904,0.0,97
0.06998158379373849,0.0,0.852054794520548,0.0,35
0.07550644567219153,0.0031055900621118036,0.9315068493150686,0.0,55
0.0,0.015527950310559004,0.7534246575342466,0.0,280
0.02394106813996317,0.009316770186335404,0.6273972602739726,0.5,399
0.0,0.006211180124223604,0.9698630136986301,0.5,190
0.01289134438305709,1.0,0.8054794520547945,0.5,248
0.0,0.02173913043478261,0.4191780821917808,0.0,70
0.0,0.7049689440993788,0.5095890410958904,0.5,271
0.009208103130755065,0.009316770186335404,0.1178082191780822,0.5,229
0.022099447513812154,1.0,0.9780821917808219,0.5,230
0.009208103130755065,0.08074534161490682,0.3424657534246575,0.5,249
0.19705340699815838,0.0,0.08767123287671233,0.0,100
0.0,0.018633540372670804,0.9698630136986301,0.0,45
0.007366482504604052,0.031055900621118012,0.9397260273972603,0.5,175
0.007366482504604052,0.015527950310559004,0.9342465753424658,1.0,32
0.0,0.006211180124223604,1.0,1.0,30
0.0,0.28260869565217395,0.7315068493150685,0.5,184
0.027624309392265196,0.009316770186335404,0.0,0.0,39
0.009208103130755065,0.08074534161490682,0.36712328767123287,0.5,109
0.014732965009208104,0.0,0.4328767123287671,0.0,58
0.007366482504604052,0.07453416149068322,0.7753424657534247,0.5,118
0.30939226519337015,0.02484472049689441,0.8465753424657534,0.0,40
0.0,0.30434782608695654,0.673972602739726,0.0,47
0.01289134438305709,0.07142857142857142,0.1643835616438356,0.0,349
0.0847145488029466,0.015527950310559004,0.9863013698630138,0.0,75
0.06998158379373849,0.0,0.0,0.0,60
0.016574585635359115,0.2670807453416149,0.2876712328767123,0.5,117
0.027624309392265196,0.0031055900621118036,0.904109589041096,1.0,25
0.0,0.07142857142857142,0.8712328767123287,1.0,35
0.001841620626151013,0.0031055900621118036,1.0,0.0,90
0.09392265193370167,0.009316770186335404,0.8657534246575342,0.0,34
0.003683241252302026,0.006211180124223604,0.6109589041095891,0.0,66
0.016574585635359115,1.0,0.9506849315068493,0.5,236
0.001841620626151013,1.0,0.9287671232876712,0.5,179
0.0,0.015527950310559004,1.0,0.0,47
0.014732965009208104,0.009316770186335404,0.8356164383561644,0.5,48
0.0,0.7049689440993788,0.9095890410958904,0.5,316
0.007366482504604052,0.0,0.9232876712328767,0.5,95
0.0,0.7049689440993788,0.016438356164383564,0.5,305
0.0,1.0,0.936986301369863,0.5,215
0.027624309392265196,0.0031055900621118036,0.936986301369863,0.0,75
0.016574585635359115,0.02484472049689441,0.4931506849315069,0.0,40
0.011049723756906077,0.015527950310559004,0.9945205479452055,0.0,40
0.003683241252302026,0.30434782608695654,0.5506849315068493,0.0,38
0.014732965009208104,0.13043478260869565,0.9917808219178083,0.0,99
0.016574585635359115,0.037267080745341616,0.2410958904109589,1.0,35
0.0,0.09937888198757763,0.0,0.0,33
0.014732965009208104,0.13043478260869565,0.9698630136986301,0.0,150
0.007366482504604052,0.0,1.0,0.0,110
0.003683241252302026,0.02173913043478261,0.9342465753424658,0.5,115
0.0,0.0031055900621118036,0.821917808219178,0.5,85
0.001841620626151013,0.28260869565217395,0.9232876712328767,0.5,200
0.0,0.2546583850931677,0.7178082191780822,0.5,210
0.009208103130755065,0.10559006211180123,0.0027397260273972603,0.5,185
0.0055248618784530384,0.30434782608695654,0.5671232876712329,0.0,34
0.0,0.7049689440993788,0.8904109589041096,0.5,446
0.23204419889502764,0.031055900621118012,0.9397260273972603,0.0,55
0.0,0.7049689440993788,0.8547945205479452,0.5,374
0.0,0.0,1.0,0.0,130
0.12338858195211787,0.0,0.410958904109589,0.0,30
0.003683241252302026,0.09006211180124223,0.5232876712328767,0.5,325
0.03867403314917127,0.0031055900621118036,0.9397260273972603,0.0,40
0.0,0.28260869565217395,0.8,0.5,293
0.07550644567219153,0.015527950310559004,0.9917808219178083,0.0,60
0.0,0.36024844720496896,0.9643835616438357,0.5,239
0.001841620626151013,0.7049689440993788,0.9452054794520548,0.5,314
0.0,0.0031055900621118036,0.9095890410958904,0.5,227
0.0,0.02173913043478261,0.0,0.5,1978
0.003683241252302026,0.006211180124223604,0.0,0.0,100
0.007366482504604052,0.009316770186335404,0.947945205479452,1.0,24
0.06998158379373849,0.0,0.07945205479452055,0.0,80
0.016574585635359115,0.04037267080745341,0.6493150684931507,0.0,39
0.0,1.0,0.9315068493150686,0.5,179
0.001841620626151013,0.13664596273291924,0.6410958904109589,0.5,675
0.001841620626151013,0.28260869565217395,0.9397260273972603,0.5,260
0.016574585635359115,0.09006211180124223,0.9287671232876712,0.5,120
0.05524861878453039,0.0,0.15616438356164383,0.0,142
0.011049723756906077,0.018633540372670804,0.6328767123287671,0.0,95
0.0,0.08695652173913043,0.9972602739726028,0.5,189
0.13996316758747698,0.009316770186335404,0.0684931506849315,0.0,65
0.001841620626151013,0.7049689440993788,0.8493150684931506,0.5,321
0.040515653775322284,0.006211180124223604,0.16164383561643836,0.0,50
0.003683241252302026,0.015527950310559004,1.0,0.0,72
0.001841620626151013,0.0031055900621118036,1.0,0.0,145
0.009208103130755065,0.13043478260869565,0.9095890410958904,0.0,99
0.003683241252302026,0.018633540372670804,0.5178082191780822,0.0,48
0.0,1.0,0.8931506849315068,0.5,204
0.4677716390423573,0.0,0.6082191780821918,0.0,90
0.0865561694290976,0.0031055900621118036,0.8849315068493151,0.0,90
0.001841620626151013,0.02484472049689441,1.0,0.0,75
0.0,0.30434782608695654,0.6109589041095891,0.0,37
0.21915285451197053,0.0,0.9123287671232877,0.0,55
0.001841620626151013,0.7049689440993788,0.904109589041096,0.5,255
0.0,0.031055900621118012,0.1095890410958904,0.0,40
0.003683241252302026,0.0,0.904109589041096,0.0,69
0.001841620626151013,0.012422360248447204,0.2904109589041096,0.0,40
0.0,0.0,0.6191780821917808,0.5,785
0.06813996316758748,0.0031055900621118036,0.9205479452054794,0.5,119
0.0,0.36024844720496896,0.7671232876712328,0.5,894
0.04788213627992634,0.009316770186335404,0.9561643835616438,0.0,65
0.0,1.0,0.936986301369863,0.5,180
0.03130755064456722,0.0031055900621118036,0.9095890410958904,0.5,108
0.0,1.0,0.9095890410958904,0.5,185
0.001841620626151013,1.0,0.43561643835616437,0.5,254
0.0,0.2546583850931677,1.0,0.5,179
0.001841620626151013,0.037267080745341616,0.8931506849315068,0.0,50
0.06261510128913444,0.009316770186335404,0.9342465753424658,0.0,75
0.001841620626151013,0.04037267080745341,0.9972602739726028,0.0,40
0.001841620626151013,0.06832298136645962,0.947945205479452,0.0,42
0.040515653775322284,0.0031055900621118036,0.4931506849315069,0.0,46
0.003683241252302026,0.10559006211180123,0.2684931506849315,0.5,250
0.23572744014732966,0.0,0.7616438356164383,0.0,49
0.0,0.0,1.0,0.5,1000
0.2265193370165746,0.0,0.0,0.0,59
0.001841620626151013,0.09937888198757763,0.08493150684931507,0.0,32
0.0,0.7049689440993788,0.8986301369863013,0.5,392
0.0,0.30434782608695654,0.6712328767123288,0.0,35
0.0,0.05590062111801242,0.3726027397260274,0.0,34
0.04972375690607735,0.02484472049689441,0.673972602739726,0.5,198
0.15469613259668508,0.015527950310559004,0.9506849315068493,0.0,45
0.001841620626151013,0.0031055900621118036,0.5068493150684932,0.0,140
0.014732965009208104,0.2670807453416149,0.8246575342465754,0.5,133
0.0,0.7049689440993788,0.8410958904109589,0.5,393
0.0055248618784530384,0.0031055900621118036,0.9835616438356164,0.0,65
0.007366482504604052,0.015527950310559004,0.9589041095890412,0.0,40
0.0,0.009316770186335404,0.9726027397260274,1.0,32
0.0,0.36024844720496896,0.9643835616438357,0.5,239
0.03130755064456722,0.006211180124223604,0.2273972602739726,1.0,28
0.0,0.06832298136645962,0.8931506849315068,0.0,42
0.009208103130755065,0.009316770186335404,0.5534246575342466,0.0,39
0.0,0.012422360248447204,0.7616438356164383,0.0,249
0.0,0.009316770186335404,0.0,0.5,299
0.0,0.2546583850931677,0.3150684931506849,0.5,179
0.0,0.13664596273291924,0.8904109589041096,0.5,220
0.011049723756906077,0.0031055900621118036,0.6164383561643836,0.0,70
0.020257826887661142,0.006211180124223604,0.904109589041096,0.0,75
0.001841620626151013,0.06832298136645962,0.9095890410958904,0.0,42
0.03683241252302026,0.0,1.0,0.0,65
0.01289134438305709,0.10559006211180123,0.5150684931506849,0.5,200
0.26151012891344383,0.0,0.44931506849315067,0.0,90
0.0,0.006211180124223604,1.0,0.5,200
0.003683241252302026,0.2546583850931677,0.7863013698630137,0.5,187
0.0,0.08695652173913043,0.9972602739726028,0.5,200
0.003683241252302026,0.009316770186335404,0.8904109589041096,1.0,30
0.003683241252302026,0.0,0.936986301369863,0.0,86
0.001841620626151013,0.009316770186335404,0.8712328767123287,0.0,45
0.0,0.0,0.6082191780821918,0.5,249
0.0,0.36024844720496896,1.0,0.5,219
0.01841620626151013,0.009316770186335404,0.7534246575342466,0.0,129
0.01289134438305709,0.02173913043478261,0.0,0.5,339
0.04604051565377532,0.006211180124223604,0.038356164383561646,0.0,60
0.029465930018416207,0.02173913043478261,0.9452054794520548,0.5,160
0.01289134438305709,0.2670807453416149,0.7671232876712328,0.5,159
0.0,0.08074534161490682,0.3561643835616438,0.5,139
0.0055248618784530384,0.006211180124223604,0.005479452054794521,0.5,220
0.007366482504604052,0.28260869565217395,0.9342465753424658,0.5,145
0.0,0.0031055900621118036,1.0,1.0,40
0.009208103130755065,0.018633540372670804,0.33424657534246577,0.5,135
0.007366482504604052,0.28260869565217395,0.873972602739726,0.5,180
0.0,0.015527950310559004,0.9945205479452055,0.0,350
0.17679558011049723,0.0031055900621118036,0.40273972602739727,0.5,65
0.0,0.2546583850931677,0.9506849315068493,0.5,225
0.0,0.09937888198757763,0.14794520547945206,0.0,28
0.0,0.05590062111801242,0.40821917808219177,0.5,229
0.003683241252302026,0.009316770186335404,0.3424657534246575,0.5,140
0.0,0.006211180124223604,0.6821917808219178,0.5,250
0.009208103130755065,0.0,0.9068493150684932,0.5,125
0.009208103130755065,0.13975155279503104,0.40273972602739727,0.5,175
0.03867403314917127,0.0,0.9397260273972603,0.0,40
0.0,0.009316770186335404,0.8547945205479452,0.0,45
0.001841620626151013,1.0,0.9397260273972603,0.5,177
0.03314917127071823,0.0,0.0,0.0,29
0.003683241252302026,0.0,0.9506849315068493,0.5,125
0.0,0.28260869565217395,0.9205479452054794,0.5,220
0.08287292817679558,0.037267080745341616,0.23013698630136986,1.0,30
0.0,0.027950310559006212,1.0,0.0,100
0.02394106813996317,0.0,0.9342465753424658,0.0,46
0.027624309392265196,0.015527950310559004,0.9534246575342465,0.0,79
0.0055248618784530384,0.02484472049689441,0.7287671232876712,0.5,672
0.13443830570902396,0.02173913043478261,0.5123287671232877,0.0,110
0.03314917127071823,0.015527950310559004,0.5178082191780822,0.5,120
0.19152854511970535,0.0,0.9643835616438357,1.0,35
0.003683241252302026,0.015527950310559004,0.7945205479452054,1.0,25
0.001841620626151013,0.08385093167701863,0.947945205479452,0.0,60
0.003683241252302026,0.02173913043478261,0.5917808219178082,0.5,130
0.014732965009208104,0.012422360248447204,0.36712328767123287,0.5,139
0.01289134438305709,0.14596273291925466,0.5178082191780822,0.5,129
0.0,0.09937888198757763,0.0821917808219178,0.0,35
0.03130755064456722,0.009316770186335404,0.8657534246575342,0.0,33
0.0055248618784530384,0.0,0.4575342465753425,0.0,58
0.007366482504604052,0.2670807453416149,0.7698630136986302,0.5,159
0.0,0.7049689440993788,0.8547945205479452,0.5,309
0.009208103130755065,0.02484472049689441,0.19726027397260273,0.5,205
0.007366482504604052,0.0031055900621118036,0.8904109589041096,0.0,50
0.001841620626151013,0.06521739130434782,0.08493150684931507,0.5,121
0.001841620626151013,0.28260869565217395,0.9095890410958904,0.5,170
0.0,0.13664596273291924,0.8876712328767123,0.5,200
0.003683241252302026,1.0,0.7835616438356164,0.5,392
0.009208103130755065,0.009316770186335404,0.07397260273972603,0.0,54
0.06629834254143646,0.009316770186335404,0.5178082191780822,0.0,525
0.0,0.13664596273291924,0.9972602739726028,0.5,205
0.007366482504604052,0.012422360248447204,0.9972602739726028,1.0,69
0.001841620626151013,0.009316770186335404,0.0,0.5,136
0.011049723756906077,0.0,0.3424657534246575,0.0,50
0.3001841620626151,0.015527950310559004,0.9835616438356164,0.0,55
0.0,1.0,1.0,0.5,202
0.020257826887661142,0.009316770186335404,0.9452054794520548,0.0,65
0.0,0.0031055900621118036,0.052054794520547946,1.0,69
0.001841620626151013,0.0,0.0,0.0,90
0.014732965009208104,0.02484472049689441,0.863013698630137,0.5,220
0.016574585635359115,0.0,0.6054794520547945,0.5,90
0.003683241252302026,0.0,0.7315068493150685,0.0,70
0.0,1.0,0.9424657534246575,0.5,124
0.014732965009208104,0.07142857142857142,0.1589041095890411,0.0,349
0.0,0.28260869565217395,0.852054794520548,0.5,250
0.01289134438305709,0.006211180124223604,0.810958904109589,0.0,100
0.03314917127071823,0.0,0.0,0.0,99
0.001841620626151013,0.11801242236024845,0.8328767123287671,0.0,53
0.3278084714548803,0.0031055900621118036,0.4,0.0,70
0.0,0.02173913043478261,0.6191780821917808,0.5,199
0.0,0.04037267080745341,0.9972602739726028,0.5,300
0.05524861878453039,0.0,0.989041095890411,0.0,80
0.0994475138121547,0.012422360248447204,0.726027397260274,0.0,55
0.0,1.0,0.904109589041096,0.5,212
0.0055248618784530384,0.0031055900621118036,0.06575342465753425,1.0,70
0.10681399631675875,0.0031055900621118036,0.41643835616438357,0.0,43
0.014732965009208104,0.012422360248447204,0.7671232876712328,0.5,110
0.0,0.06211180124223602,0.9342465753424658,0.0,48
0.0055248618784530384,0.02173913043478261,1.0,0.0,799
0.009208103130755065,1.0,0.7452054794520548,0.5,470
0.016574585635359115,0.018633540372670804,0.7205479452054795,0.0,97
0.0,0.18633540372670807,1.0,0.5,285
0.04604051565377532,0.02484472049689441,0.0,0.0,250
0.001841620626151013,0.36024844720496896,0.4904109589041096,0.5,239
0.0,1.0,0.6027397260273972,0.5,150
0.001841620626151013,0.7049689440993788,0.9068493150684932,0.5,303
0.011049723756906077,1.0,0.8986301369863013,0.5,396
0.0,0.0031055900621118036,0.021917808219178082,0.5,145
0.0,0.04037267080745341,1.0,0.5,534
0.009208103130755065,0.043478260869565216,0.019178082191780823,0.5,87
0.0,0.07142857142857142,0.8794520547945206,1.0,35
0.0,0.012422360248447204,0.852054794520548,0.0,100
0.07366482504604052,0.0,0.947945205479452,0.0,99
0.003683241252302026,0.018633540372670804,0.8493150684931506,0.5,200
0.0055248618784530384,0.015527950310559004,0.9780821917808219,0.5,299
0.0055248618784530384,0.0031055900621118036,1.0,0.0,220
0.03130755064456722,0.006211180124223604,0.0,0.0,49
0.12338858195211787,0.015527950310559004,0.9561643835616438,0.0,45
0.001841620626151013,0.36024844720496896,0.5068493150684932,0.5,479
0.0055248618784530384,0.0031055900621118036,0.4904109589041096,0.0,50
0.011049723756906077,1.0,0.7178082191780822,0.5,520
0.01289134438305709,0.06521739130434782,0.4273972602739726,0.5,84
0.0055248618784530384,1.0,0.8301369863013699,0.5,194
0.0,0.30434782608695654,0.6520547945205479,0.0,57
0.001841620626151013,0.7049689440993788,0.8958904109589041,0.5,263
0.022099447513812154,0.04037267080745341,0.9972602739726028,0.0,100
0.027624309392265196,0.0031055900621118036,0.4931506849315069,1.0,79
0.001841620626151013,0.0,1.0,0.5,70
0.0,0.0,0.9835616438356164,0.0,89
0.007366482504604052,0.14596273291925466,0.9232876712328767,0.5,129
0.0,0.0031055900621118036,0.5616438356164384,0.5,220
0.0570902394106814,0.018633540372670804,0.8602739726027397,0.0,90
0.19705340699815838,0.0,0.9424657534246575,0.0,100
0.009208103130755065,0.0,0.4904109589041096,0.0,60
0.009208103130755065,0.08695652173913043,1.0,0.0,99
0.0,0.07142857142857142,0.5068493150684932,0.0,94
0.011049723756906077,0.0,0.9205479452054794,0.0,196
0.014732965009208104,0.07142857142857142,0.1643835616438356,0.0,349
0.020257826887661142,0.006211180124223604,0.904109589041096,0.5,150
0.0055248618784530384,0.09006211180124223,0.852054794520548,0.0,65
0.001841620626151013,0.13664596273291924,0.7041095890410959,0.5,714
0.02394106813996317,0.009316770186335404,0.947945205479452,0.5,187
0.003683241252302026,0.015527950310559004,0.9397260273972603,0.5,264
0.01289134438305709,0.07142857142857142,0.1643835616438356,0.0,599
0.1252302025782689,0.0031055900621118036,0.3506849315068493,0.0,110
0.05524861878453039,0.0,0.5150684931506849,0.0,163
0.0,0.36024844720496896,0.5041095890410959,0.5,259
0.022099447513812154,0.02484472049689441,0.8328767123287671,0.5,240
0.02394106813996317,0.10559006211180123,0.7972602739726028,0.5,300
0.0,0.18633540372670807,0.3013698630136986,0.5,600
0.003683241252302026,0.0031055900621118036,1.0,1.0,30
0.17863720073664827,0.009316770186335404,0.33424657534246577,0.0,60
0.09208103130755065,0.0031055900621118036,0.8657534246575342,0.0,135
0.009208103130755065,0.02173913043478261,0.0,1.0,20
0.0055248618784530384,0.2546583850931677,0.9808219178082191,0.5,256
0.009208103130755065,1.0,0.16986301369863013,0.5,263
0.003683241252302026,0.30434782608695654,0.5041095890410959,0.0,52
0.09023941068139964,0.0031055900621118036,0.06027397260273973,0.0,70
0.15285451197053407,0.0031055900621118036,0.8767123287671232,0.5,79
0.02394106813996317,0.09006211180124223,0.8438356164383561,0.0,65
0.022099447513812154,0.09006211180124223,0.9863013698630138,1.0,38
0.0,0.09937888198757763,0.0027397260273972603,0.0,47
0.0,0.7049689440993788,0.4301369863013699,0.5,255
0.001841620626151013,0.06832298136645962,0.7726027397260274,0.0,42
0.0,0.36024844720496896,0.8712328767123287,0.5,269
0.014732965009208104,0.0,0.4191780821917808,0.0,50
0.0,0.7049689440993788,0.7671232876712328,0.5,245
0.0,0.18633540372670807,0.9972602739726028,0.5,160
0.0055248618784530384,0.037267080745341616,0.547945205479452,0.5,120
0.016574585635359115,1.0,0.7205479452054795,0.5,474
0.0,1.0,1.0,0.5,260
0.003683241252302026,0.14596273291925466,0.3178082191780822,0.5,130
0.001841620626151013,0.2546583850931677,0.7616438356164383,0.5,170
0.040515653775322284,0.0031055900621118036,0.726027397260274,0.5,229
0.01841620626151013,0.0031055900621118036,0.08493150684931507,0.0,99
0.0,0.06211180124223602,0.9123287671232877,0.0,48
0.1289134438305709,0.0031055900621118036,0.8794520547945206,0.0,84
0.001841620626151013,0.009316770186335404,0.4465753424657534,0.0,45
0.03683241252302026,0.006211180124223604,0.1452054794520548,0.0,55
0.001841620626151013,0.2546583850931677,0.9808219178082191,0.5,279
0.009208103130755065,0.09937888198757763,0.0027397260273972603,0.0,45
0.003683241252302026,1.0,0.7479452054794521,0.5,408
0.0,0.08695652173913043,1.0,0.0,119
0.0,0.006211180124223604,0.8493150684931506,0.5,300
0.02578268876611418,0.02173913043478261,0.6602739726027397,0.0,105
0.001841620626151013,0.11801242236024845,0.5561643835616439,0.0,50
0.3812154696132597,0.0031055900621118036,0.8904109589041096,0.0,52
0.03130755064456722,0.0,0.2191780821917808,1.0,25
0.003683241252302026,0.006211180124223604,0.6191780821917808,0.0,68
0.016574585635359115,0.2670807453416149,0.473972602739726,0.5,117
0.1252302025782689,0.0031055900621118036,0.873972602739726,0.0,59
0.001841620626151013,0.018633540372670804,0.4876712328767123,0.0,329
0.022099447513812154,0.009316770186335404,0.0,0.0,40
0.0055248618784530384,0.0031055900621118036,0.5150684931506849,0.5,171
0.0,0.28260869565217395,0.0027397260273972603,0.5,225
0.014732965009208104,0.006211180124223604,0.14246575342465753,0.0,150
0.0,0.14596273291925466,0.8136986301369863,0.5,95
0.0055248618784530384,0.06211180124223602,0.7506849315068493,0.5,260
0.001841620626151013,0.06832298136645962,0.947945205479452,0.0,42
0.01289134438305709,0.14596273291925466,1.0,0.5,84
0.09760589318600368,0.006211180124223604,0.7232876712328767,0.0,70
0.0,0.012422360248447204,0.019178082191780823,0.0,38
0.001841620626151013,0.13975155279503104,0.9972602739726028,0.5,222
0.01289134438305709,0.0031055900621118036,0.9232876712328767,0.0,85
0.0,0.009316770186335404,0.3424657534246575,0.5,135
0.01841620626151013,0.006211180124223604,0.8493150684931506,0.0,51
0.03683241252302026,0.07763975155279502,0.9835616438356164,0.0,199
0.0,0.0,0.5287671232876713,0.0,95
0.0,0.13664596273291924,0.6958904109589041,0.5,675
0.014732965009208104,0.0031055900621118036,0.3780821917808219,0.0,55
0.0,0.08074534161490682,0.9232876712328767,0.5,135
0.0,0.36024844720496896,1.0,0.5,239
0.003683241252302026,1.0,0.863013698630137,0.5,244
0.0,0.009316770186335404,0.19726027397260273,0.5,89
0.009208103130755065,0.0,1.0,1.0,30
0.0,0.28260869565217395,0.8958904109589041,0.5,239
0.06261510128913444,0.0,0.13424657534246576,0.0,80
0.0,0.36024844720496896,0.5178082191780822,0.5,199
0.009208103130755065,0.0031055900621118036,0.019178082191780823,0.0,38
0.18968692449355434,0.015527950310559004,0.9972602739726028,0.0,64
0.001841620626151013,0.2670807453416149,0.852054794520548,0.5,117
0.0,0.04037267080745341,0.8493150684931506,0.0,39
0.09392265193370167,0.0,0.7479452054794521,0.0,39
0.0994475138121547,0.0,0.8657534246575342,0.0,70
0.0055248618784530384,0.14596273291925466,1.0,0.5,159
0.0718232044198895,0.009316770186335404,0.9506849315068493,0.0,34
0.01289134438305709,0.2670807453416149,0.8547945205479452,0.5,133
0.08103130755064457,0.009316770186335404,0.27123287671232876,0.0,60
0.001841620626151013,0.13975155279503104,0.9095890410958904,0.5,111
0.26335174953959484,0.012422360248447204,0.7561643835616438,0.0,55
0.0,0.0,1.0,0.0,65
0.03683241252302026,0.006211180124223604,0.4849315068493151,0.0,60
0.0,0.006211180124223604,0.9534246575342465,0.0,100
0.001841620626151013,0.015527950310559004,0.9452054794520548,0.0,166
0.014732965009208104,0.009316770186335404,0.41643835616438357,0.5,80
0.020257826887661142,0.009316770186335404,0.4,0.0,43
0.001841620626151013,0.0,0.8054794520547945,0.0,410
0.14732965009208104,0.009316770186335404,0.8767123287671232,0.0,60
0.003683241252302026,0.09006211180124223,0.7698630136986302,0.0,50
0.03683241252302026,0.0,1.0,1.0,75
0.003683241252302026,0.006211180124223604,0.673972602739726,0.0,68
0.07550644567219153,0.015527950310559004,0.9835616438356164,0.0,60
0.003683241252302026,0.006211180124223604,1.0,1.0,79
0.029465930018416207,0.0,0.6904109589041096,0.5,167
0.04419889502762431,0.009316770186335404,0.7178082191780822,0.5,107
0.1841620626151013,0.0031055900621118036,0.3095890410958904,0.0,72
0.001841620626151013,0.0031055900621118036,0.9232876712328767,0.5,165
0.0,0.0031055900621118036,0.5780821917808219,1.0,40
0.0,0.36024844720496896,0.9863013698630138,0.5,139
0.020257826887661142,0.0,0.24657534246575344,1.0,35
0.0,0.02484472049689441,0.9342465753424658,0.0,100
0.0,0.13664596273291924,0.904109589041096,0.5,350
0.001841620626151013,0.09937888198757763,0.0027397260273972603,0.0,43
0.0,0.7049689440993788,0.1863013698630137,0.5,297
0.0055248618784530384,0.0,0.2356164383561644,0.5,85
0.0,0.02484472049689441,0.9424657534246575,0.0,100
0.0,0.09937888198757763,0.0,0.0,32
0.009208103130755065,0.28260869565217395,0.852054794520548,0.5,135
0.003683241252302026,0.08695652173913043,0.8876712328767123,0.5,160
0.001841620626151013,0.7049689440993788,0.8876712328767123,0.5,285
0.0,0.012422360248447204,0.547945205479452,0.5,170
0.0,0.009316770186335404,0.936986301369863,0.5,150
0.001841620626151013,0.2546583850931677,0.9342465753424658,0.5,225
0.04419889502762431,0.0,0.08767123287671233,0.0,55
0.02394106813996317,0.012422360248447204,0.9808219178082191,0.0,50
0.0,0.2546583850931677,0.9780821917808219,0.5,205
0.016574585635359115,1.0,0.7589041095890411,0.5,256
0.0423572744014733,0.02173913043478261,0.1315068493150685,0.0,49
0.022099447513812154,0.09006211180124223,0.8,0.5,130
0.0,0.0,0.0,0.0,350
0.001841620626151013,0.06521739130434782,0.8273972602739726,0.0,36
0.0055248618784530384,0.13664596273291924,0.536986301369863,0.5,699
0.0,0.09937888198757763,0.0,0.0,30
0.0,0.36024844720496896,0.9643835616438357,0.5,239
0.0,0.0,0.9342465753424658,1.0,35
0.0,0.0,0.5150684931506849,0.0,62
0.0,0.012422360248447204,0.7287671232876712,0.5,150
0.13627992633517497,0.0,0.4767123287671233,0.0,65
0.001841620626151013,0.06211180124223602,0.6027397260273972,0.0,48
0.0,0.13664596273291924,0.7041095890410959,0.5,714
0.05156537753222836,0.006211180124223604,0.1726027397260274,0.5,149
0.02578268876611418,0.0031055900621118036,0.3780821917808219,0.0,80
0.001841620626151013,0.04037267080745341,1.0,0.5,748
0.020257826887661142,0.006211180124223604,0.9232876712328767,0.0,30
0.003683241252302026,0.0,0.726027397260274,0.5,250
0.0055248618784530384,0.02484472049689441,0.8958904109589041,0.0,252
0.0,0.006211180124223604,0.8904109589041096,0.0,100
